task_id,task_type,machine_id,machine_type,operator_id,scheduled_start,scheduled_end,start_time,end_time,actual_duration_min,planned_quantity,quantity_done,progress_pct,cycle_time_sec,cycles_completed,ground_softness,rain,slope_deg,avg_load_pct,is_night,idle_min,fuel_used_l
T00580,DIG,EXC001,EXCAVATOR,OP005,2026-01-11 07:30:00,2026-01-11 08:45:00,2026-01-11 07:35:54,2026-01-11 08:24:48,48.91,630,472,74.9,34.01,75,0.648,0,3.49,74.23,0,8.99,259.92
T00581,LOAD,LOD001,LOADER,OP007,2026-01-19 13:15:00,2026-01-19 14:35:00,2026-01-19 13:05:23,2026-01-19 13:28:24,23.02,233,233,100.0,45.26,26,0.176,0,5.61,88.53,0,3.4,153.89
T00582,GRADE,DOZ001,DOZER,OP001,2026-01-16 07:30:00,2026-01-16 09:30:00,2026-01-16 07:10:58,2026-01-16 07:55:49,44.86,288,288,100.0,56.57,34,0.336,0,4.67,58.66,0,12.8,199.13
T00583,LIFT,EXC001,EXCAVATOR,OP006,2026-01-14 11:00:00,2026-01-14 12:40:00,2026-01-14 11:01:03,2026-01-14 11:25:12,24.15,87,87,100.0,81.02,10,0.305,0,3.98,81.89,0,10.65,112.54
T00584,DIG,EXC002,EXCAVATOR,OP006,2026-01-03 14:15:00,2026-01-03 15:30:00,2026-01-03 14:03:13,2026-01-03 14:49:41,46.46,567,567,100.0,33.91,66,0.418,0,0.85,67.67,0,9.17,242.82
T00585,LIFT,EXC002,EXCAVATOR,OP003,2026-01-24 16:15:00,2026-01-24 17:55:00,2026-01-24 16:13:18,2026-01-24 16:40:09,26.84,147,125,85.0,68.41,16,0.272,0,0.0,82.37,0,9.71,162.1
T00586,LIFT,EXC001,EXCAVATOR,OP005,2026-01-07 09:15:00,2026-01-07 10:55:00,2026-01-07 09:32:38,2026-01-07 10:01:14,28.6,83,54,65.1,77.85,10,0.287,1,6.94,64.57,0,17.09,106.85
T00587,LOAD,LOD001,LOADER,OP002,2026-01-04 07:45:00,2026-01-04 09:05:00,2026-01-04 07:27:33,2026-01-04 07:57:44,30.18,197,197,100.0,35.67,24,0.463,0,0.0,71.69,0,15.91,113.0
T00588,DIG,EXC002,EXCAVATOR,OP006,2026-01-20 11:45:00,2026-01-20 13:00:00,2026-01-20 11:36:52,2026-01-20 12:20:04,43.2,361,343,95.0,45.34,43,0.675,1,6.79,72.21,0,12.12,216.42
T00589,LOAD,LOD001,LOADER,OP004,2026-01-25 15:15:00,2026-01-25 16:35:00,2026-01-25 15:10:29,2026-01-25 15:21:33,11.07,53,50,94.3,37.19,6,0.128,0,4.14,66.91,0,8.32,29.08
T00590,GRADE,DOZ001,DOZER,OP001,2026-01-17 11:45:00,2026-01-17 13:45:00,2026-01-17 11:37:00,2026-01-17 12:56:33,79.56,507,482,95.1,74.54,60,0.623,0,4.53,70.97,0,10.32,454.61
T00591,DIG,EXC002,EXCAVATOR,OP006,2026-01-23 06:00:00,2026-01-23 07:15:00,2026-01-23 06:22:13,2026-01-23 07:07:21,45.14,295,295,100.0,48.81,38,0.734,1,5.19,80.99,1,14.23,208.79
T00592,DIG,EXC002,EXCAVATOR,OP006,2026-01-20 10:15:00,2026-01-20 11:30:00,2026-01-20 10:08:22,2026-01-20 10:46:31,38.15,641,641,100.0,30.15,73,0.294,0,1.36,68.13,0,1.47,244.92
T00593,LOAD,LOD001,LOADER,OP006,2026-01-12 08:45:00,2026-01-12 10:05:00,2026-01-12 09:01:28,2026-01-12 09:12:25,10.96,148,148,100.0,31.98,16,0.031,0,0.0,60.19,0,2.43,59.88
T00594,LOAD,LOD001,LOADER,OP007,2026-01-09 13:15:00,2026-01-09 14:35:00,2026-01-09 13:06:05,2026-01-09 13:25:46,19.69,186,186,100.0,36.9,21,0.276,0,1.91,51.49,0,6.77,84.24
T00595,LIFT,EXC001,EXCAVATOR,OP005,2026-01-26 09:45:00,2026-01-26 11:25:00,2026-01-26 09:42:34,2026-01-26 10:28:33,45.98,117,117,100.0,116.0,16,1.0,1,3.9,91.42,0,15.04,280.19
T00596,LIFT,EXC002,EXCAVATOR,OP001,2026-01-06 12:45:00,2026-01-06 14:25:00,2026-01-06 12:51:33,2026-01-06 13:17:40,26.12,54,24,44.4,113.27,7,0.621,1,8.58,64.69,0,16.23,107.29
T00597,LOAD,LOD001,LOADER,OP005,2026-01-09 14:00:00,2026-01-09 15:20:00,2026-01-09 13:56:24,2026-01-09 14:27:17,30.89,141,141,100.0,47.28,17,0.564,1,6.61,73.34,0,17.49,102.47
T00598,LIFT,EXC001,EXCAVATOR,OP004,2026-01-27 10:45:00,2026-01-27 12:25:00,2026-01-27 10:40:09,2026-01-27 10:56:35,16.44,44,42,95.5,79.37,5,0.374,0,0.9,59.84,0,11.21,54.83
T00599,LOAD,LOD001,LOADER,OP006,2026-01-12 14:30:00,2026-01-12 15:50:00,2026-01-12 14:37:11,2026-01-12 14:57:10,19.99,128,128,100.0,38.31,15,0.367,0,4.53,79.54,0,10.41,74.43
T00600,DIG,EXC002,EXCAVATOR,OP004,2026-01-19 15:15:00,2026-01-19 16:30:00,2026-01-19 14:58:06,2026-01-19 15:37:24,39.29,371,371,100.0,38.73,44,0.496,0,1.7,68.87,0,10.89,200.29
T00601,GRADE,DOZ001,DOZER,OP002,2026-01-13 15:30:00,2026-01-13 17:30:00,2026-01-13 15:19:03,2026-01-13 17:07:53,108.84,1099,989,90.0,54.21,112,0.095,0,7.68,58.78,0,11.96,611.66
T00602,LIFT,EXC001,EXCAVATOR,OP006,2026-01-14 16:45:00,2026-01-14 18:25:00,2026-01-14 16:57:52,2026-01-14 17:10:10,12.29,38,38,100.0,78.33,5,0.346,0,3.86,66.6,0,5.76,58.68
T00603,LOAD,LOD001,LOADER,OP006,2026-01-11 16:30:00,2026-01-11 17:50:00,2026-01-11 16:26:09,2026-01-11 17:00:50,34.67,221,221,100.0,48.98,26,0.546,1,2.28,79.53,0,13.45,156.23
T00604,GRADE,DOZ001,DOZER,OP008,2026-01-25 11:45:00,2026-01-25 13:45:00,2026-01-25 11:46:51,2026-01-25 14:32:06,165.25,997,997,100.0,74.29,128,0.621,0,8.48,51.78,0,6.78,923.51
T00605,DIG,EXC001,EXCAVATOR,OP004,2026-01-22 10:00:00,2026-01-22 11:15:00,2026-01-22 09:57:20,2026-01-22 10:25:51,28.51,295,295,100.0,38.52,32,0.319,0,5.91,77.76,0,7.97,141.15
T00606,DIG,EXC001,EXCAVATOR,OP002,2026-01-30 13:00:00,2026-01-30 14:15:00,2026-01-30 12:58:35,2026-01-30 13:19:08,20.55,106,80,75.5,34.71,14,0.515,0,1.7,89.94,0,12.74,65.74
T00607,DIG,EXC001,EXCAVATOR,OP005,2026-01-20 08:00:00,2026-01-20 09:15:00,2026-01-20 08:24:39,2026-01-20 09:00:09,35.5,479,479,100.0,28.14,54,0.254,0,0.96,77.68,0,10.18,162.65
T00608,LIFT,EXC002,EXCAVATOR,OP008,2026-01-21 08:15:00,2026-01-21 09:55:00,2026-01-21 08:50:50,2026-01-21 09:22:02,31.2,154,100,64.9,87.97,18,0.438,0,3.07,83.63,0,5.55,218.51
T00609,DIG,EXC001,EXCAVATOR,OP006,2026-01-28 11:45:00,2026-01-28 13:00:00,2026-01-28 11:22:16,2026-01-28 12:09:22,47.1,558,251,45.0,37.22,67,0.605,1,4.25,61.11,0,8.41,275.07
T00610,LOAD,LOD001,LOADER,OP003,2026-01-23 14:15:00,2026-01-23 15:35:00,2026-01-23 14:14:08,2026-01-23 14:36:37,22.48,191,172,90.1,42.32,24,0.71,0,2.96,58.6,0,5.52,122.14
T00611,GRADE,DOZ001,DOZER,OP006,2026-01-16 14:15:00,2026-01-16 16:15:00,2026-01-16 14:18:36,2026-01-16 14:50:42,32.1,333,316,94.9,48.88,38,0.373,0,5.35,61.63,0,4.11,182.14
T00612,LOAD,LOD001,LOADER,OP005,2026-01-05 10:00:00,2026-01-05 11:20:00,2026-01-05 09:58:55,2026-01-05 10:21:47,22.86,40,38,95.0,60.0,6,0.782,1,8.11,68.16,0,18.68,52.81
T00613,LIFT,EXC002,EXCAVATOR,OP005,2026-01-16 14:00:00,2026-01-16 15:40:00,2026-01-16 14:11:42,2026-01-16 14:55:51,44.14,145,65,44.8,88.97,20,0.8,0,0.0,78.88,0,13.18,239.0
T00614,GRADE,DOZ001,DOZER,OP001,2026-01-25 12:30:00,2026-01-25 14:30:00,2026-01-25 12:38:39,2026-01-25 13:52:37,73.97,623,467,75.0,54.95,70,0.275,0,7.73,51.39,0,10.04,391.73
T00615,LOAD,LOD001,LOADER,OP007,2026-01-29 14:45:00,2026-01-29 16:05:00,2026-01-29 15:01:03,2026-01-29 15:20:32,19.48,141,141,100.0,40.61,16,0.244,0,2.32,79.35,0,8.65,83.56
T00616,GRADE,DOZ001,DOZER,OP004,2026-01-09 07:45:00,2026-01-09 09:45:00,2026-01-09 08:07:40,2026-01-09 09:05:33,57.88,640,608,95.0,52.34,67,0.113,0,3.07,50.12,0,4.91,325.0
T00617,LOAD,LOD001,LOADER,OP005,2026-01-14 09:00:00,2026-01-14 10:20:00,2026-01-14 09:07:19,2026-01-14 09:39:04,31.75,86,86,100.0,50.99,10,0.591,1,5.41,77.81,0,23.25,76.26
T00618,DIG,EXC002,EXCAVATOR,OP008,2026-01-09 17:45:00,2026-01-09 19:00:00,2026-01-09 17:53:01,2026-01-09 18:17:59,24.98,272,272,100.0,29.47,30,0.114,0,2.16,67.67,0,10.25,101.57
T00619,LIFT,EXC001,EXCAVATOR,OP001,2026-01-06 07:30:00,2026-01-06 09:10:00,2026-01-06 07:01:22,2026-01-06 07:34:47,33.41,88,88,100.0,94.06,11,0.615,1,0.46,71.59,0,16.17,150.63
T00620,GRADE,DOZ001,DOZER,OP004,2026-01-03 08:00:00,2026-01-03 10:00:00,2026-01-03 08:18:01,2026-01-03 10:33:34,135.55,1160,1160,100.0,56.85,138,0.257,0,1.68,72.56,0,4.8,800.08
T00621,GRADE,DOZ001,DOZER,OP008,2026-01-12 13:00:00,2026-01-12 15:00:00,2026-01-12 12:42:41,2026-01-12 14:27:37,104.92,826,826,100.0,63.65,92,0.446,0,8.66,46.85,0,7.33,535.83
T00622,LIFT,EXC001,EXCAVATOR,OP005,2026-01-25 12:00:00,2026-01-25 13:40:00,2026-01-25 11:54:16,2026-01-25 12:24:23,30.11,159,151,95.0,82.95,19,0.508,0,5.54,68.81,0,5.73,199.71
T00623,LIFT,EXC002,EXCAVATOR,OP007,2026-01-27 06:00:00,2026-01-27 07:40:00,2026-01-27 06:03:14,2026-01-27 06:22:46,19.52,83,83,100.0,101.42,10,0.507,0,5.01,66.08,1,2.62,136.37
T00624,GRADE,DOZ001,DOZER,OP001,2026-01-07 13:00:00,2026-01-07 15:00:00,2026-01-07 13:16:00,2026-01-07 14:14:02,58.03,576,547,95.0,46.31,64,0.225,0,3.49,53.82,0,10.13,287.7
T00625,LOAD,LOD001,LOADER,OP003,2026-01-21 17:00:00,2026-01-21 18:20:00,2026-01-21 17:12:58,2026-01-21 17:36:09,23.19,230,127,55.2,34.56,26,0.14,0,4.14,57.15,0,8.27,103.52
T00626,DIG,EXC002,EXCAVATOR,OP008,2026-01-21 10:15:00,2026-01-21 11:30:00,2026-01-21 10:24:49,2026-01-21 10:55:59,31.17,449,292,65.0,32.79,50,0.221,0,7.76,44.04,0,4.93,156.51
T00627,LIFT,EXC001,EXCAVATOR,OP004,2026-01-21 12:30:00,2026-01-21 14:10:00,2026-01-21 12:27:12,2026-01-21 12:39:54,12.7,23,23,100.0,88.18,3,0.446,0,6.36,74.05,0,8.29,37.7
T00628,LOAD,LOD001,LOADER,OP007,2026-01-26 09:00:00,2026-01-26 10:20:00,2026-01-26 09:03:05,2026-01-26 09:14:01,10.94,50,45,90.0,47.53,6,0.348,0,10.17,67.75,0,6.99,37.45
T00629,GRADE,DOZ001,DOZER,OP006,2026-01-25 07:15:00,2026-01-25 09:15:00,2026-01-25 07:09:04,2026-01-25 08:39:46,90.71,472,448,94.9,78.35,60,0.606,1,4.78,57.86,0,13.23,440.3
T00630,LOAD,LOD001,LOADER,OP001,2026-01-12 16:15:00,2026-01-12 17:35:00,2026-01-12 16:10:22,2026-01-12 16:30:27,20.09,219,208,95.0,37.29,24,0.07,0,4.43,74.64,0,5.94,115.95
T00631,DIG,EXC001,EXCAVATOR,OP008,2026-01-08 11:30:00,2026-01-08 12:45:00,2026-01-08 11:26:55,2026-01-08 12:15:53,48.96,529,450,85.1,36.94,62,0.495,0,3.07,40.05,0,16.14,214.71
T00632,DIG,EXC002,EXCAVATOR,OP006,2026-01-24 08:30:00,2026-01-24 09:45:00,2026-01-24 08:33:33,2026-01-24 08:53:45,20.19,120,114,95.0,41.16,14,0.593,0,8.04,63.29,0,9.43,56.53
T00633,GRADE,DOZ001,DOZER,OP008,2026-01-07 15:15:00,2026-01-07 17:15:00,2026-01-07 15:16:17,2026-01-07 17:07:26,111.15,862,862,100.0,61.76,99,0.31,0,6.41,66.54,0,9.25,611.86
T00634,GRADE,DOZ001,DOZER,OP003,2026-01-03 14:15:00,2026-01-03 16:15:00,2026-01-03 14:09:38,2026-01-03 16:13:25,123.79,1070,1070,100.0,58.22,119,0.567,0,4.68,60.39,0,8.33,667.75
T00635,LOAD,LOD001,LOADER,OP008,2026-01-01 16:45:00,2026-01-01 18:05:00,2026-01-01 17:02:49,2026-01-01 17:33:52,31.05,227,227,100.0,47.11,28,0.648,0,2.59,79.42,0,9.06,174.58
T00636,DIG,EXC002,EXCAVATOR,OP004,2026-01-11 17:00:00,2026-01-11 18:15:00,2026-01-11 16:59:15,2026-01-11 17:37:19,38.07,631,473,75.0,28.59,64,0.023,0,1.39,63.26,0,7.25,201.22
T00637,LIFT,EXC002,EXCAVATOR,OP003,2026-01-20 10:30:00,2026-01-20 12:10:00,2026-01-20 10:27:54,2026-01-20 11:00:37,32.72,124,112,90.3,76.94,14,0.186,0,7.46,83.88,0,12.38,149.73
T00638,DIG,EXC001,EXCAVATOR,OP002,2026-01-02 08:15:00,2026-01-02 09:30:00,2026-01-02 08:32:07,2026-01-02 08:47:17,15.17,112,112,100.0,33.98,14,0.549,0,4.39,72.55,0,7.24,55.44
T00639,GRADE,DOZ001,DOZER,OP002,2026-01-02 15:45:00,2026-01-02 17:45:00,2026-01-02 15:47:03,2026-01-02 17:53:11,126.13,1153,1095,95.0,50.53,134,0.471,0,0.0,54.49,0,9.14,624.83
T00640,LOAD,LOD001,LOADER,OP006,2026-01-08 15:00:00,2026-01-08 16:20:00,2026-01-08 15:01:20,2026-01-08 15:16:13,14.89,43,24,55.8,51.21,6,0.643,1,3.41,55.5,0,10.22,41.6
T00641,LIFT,EXC002,EXCAVATOR,OP002,2026-01-15 16:00:00,2026-01-15 17:40:00,2026-01-15 15:57:45,2026-01-15 16:30:54,33.15,112,106,94.6,89.04,13,0.265,0,4.25,98.0,0,13.35,185.04
T00642,GRADE,DOZ001,DOZER,OP001,2026-01-27 15:30:00,2026-01-27 17:30:00,2026-01-27 15:29:23,2026-01-27 16:00:56,31.56,233,198,85.0,56.33,28,0.431,0,8.61,61.28,0,5.51,150.86
T00643,LOAD,LOD001,LOADER,OP004,2026-01-17 07:00:00,2026-01-17 08:20:00,2026-01-17 06:48:22,2026-01-17 07:21:54,33.54,225,225,100.0,41.1,28,0.463,0,2.19,67.07,0,14.36,151.28
T00644,GRADE,DOZ001,DOZER,OP004,2026-01-17 16:15:00,2026-01-17 18:15:00,2026-01-17 15:58:45,2026-01-17 17:08:42,69.94,516,490,95.0,59.67,56,0.348,0,3.82,57.85,0,10.98,313.75
T00645,GRADE,DOZ001,DOZER,OP006,2026-01-22 13:45:00,2026-01-22 15:45:00,2026-01-22 13:52:00,2026-01-22 14:39:39,47.65,363,363,100.0,60.86,42,0.37,0,8.42,85.33,0,5.05,283.88
T00646,LIFT,EXC002,EXCAVATOR,OP006,2026-01-22 08:45:00,2026-01-22 10:25:00,2026-01-22 08:54:35,2026-01-22 09:15:10,20.57,110,61,55.5,71.54,13,0.448,0,3.33,68.12,0,4.82,121.53
T00647,LOAD,LOD001,LOADER,OP007,2026-01-25 16:45:00,2026-01-25 18:05:00,2026-01-25 16:42:47,2026-01-25 17:18:22,35.59,251,213,84.9,50.73,31,0.582,0,9.05,74.36,0,7.53,176.64
T00648,LIFT,EXC001,EXCAVATOR,OP007,2026-01-25 14:30:00,2026-01-25 16:10:00,2026-01-25 14:38:36,2026-01-25 14:59:52,21.28,112,50,44.6,72.12,13,0.218,0,0.28,85.93,0,5.84,130.07
T00649,GRADE,DOZ001,DOZER,OP001,2026-01-24 06:30:00,2026-01-24 08:30:00,2026-01-24 06:32:48,2026-01-24 06:58:19,25.52,183,174,95.1,57.99,20,0.23,0,2.16,68.96,1,9.19,121.83
T00650,LOAD,LOD001,LOADER,OP005,2026-01-08 09:30:00,2026-01-08 10:50:00,2026-01-08 09:17:47,2026-01-08 09:26:24,8.61,45,34,75.6,47.67,5,0.52,0,6.48,60.44,0,5.81,30.69
T00651,LOAD,LOD001,LOADER,OP002,2026-01-02 13:30:00,2026-01-02 14:50:00,2026-01-02 13:24:47,2026-01-02 13:41:48,17.02,79,79,100.0,38.25,9,0.288,0,5.3,81.44,0,11.28,48.32
T00652,LOAD,LOD001,LOADER,OP004,2026-01-09 10:00:00,2026-01-09 11:20:00,2026-01-09 09:44:15,2026-01-09 10:23:07,38.87,186,186,100.0,60.0,24,0.852,1,4.28,74.14,0,14.87,180.04
T00653,LIFT,EXC001,EXCAVATOR,OP006,2026-01-26 13:15:00,2026-01-26 14:55:00,2026-01-26 13:19:03,2026-01-26 13:48:00,28.96,144,108,75.0,78.92,17,0.468,0,4.9,66.02,0,7.13,167.27
T00654,DIG,EXC002,EXCAVATOR,OP001,2026-01-24 15:45:00,2026-01-24 17:00:00,2026-01-24 16:03:27,2026-01-24 16:25:16,21.83,160,120,75.0,36.46,19,0.534,0,0.0,77.89,0,12.13,82.76
T00655,LOAD,LOD001,LOADER,OP007,2026-01-14 07:15:00,2026-01-14 08:35:00,2026-01-14 07:20:00,2026-01-14 08:01:28,41.47,231,208,90.0,53.88,27,0.436,1,10.7,58.52,0,16.8,162.44
T00656,DIG,EXC002,EXCAVATOR,OP001,2026-01-10 14:00:00,2026-01-10 15:15:00,2026-01-10 13:54:34,2026-01-10 14:40:16,45.69,406,386,95.1,39.9,45,0.382,1,7.89,58.12,0,18.13,210.73
T00657,LIFT,EXC002,EXCAVATOR,OP004,2026-01-05 06:45:00,2026-01-05 08:25:00,2026-01-05 06:39:48,2026-01-05 07:30:41,50.87,134,114,85.1,116.0,17,0.715,1,7.43,67.62,1,16.94,268.25
T00658,DIG,EXC001,EXCAVATOR,OP007,2026-01-10 12:15:00,2026-01-10 13:30:00,2026-01-10 12:17:32,2026-01-10 12:32:38,15.1,215,215,100.0,31.99,24,0.25,0,2.75,66.43,0,2.31,81.32
T00659,GRADE,DOZ001,DOZER,OP007,2026-01-09 07:45:00,2026-01-09 09:45:00,2026-01-09 07:51:13,2026-01-09 10:07:21,136.13,1177,1118,95.0,62.6,134,0.542,0,3.78,54.94,0,10.84,836.52
T00660,LIFT,EXC001,EXCAVATOR,OP008,2026-01-18 09:45:00,2026-01-18 11:25:00,2026-01-18 09:59:08,2026-01-18 10:33:13,34.08,121,109,90.1,86.28,14,0.418,0,6.31,69.16,0,11.87,162.89
T00661,LIFT,EXC001,EXCAVATOR,OP004,2026-01-03 10:45:00,2026-01-03 12:25:00,2026-01-03 10:36:36,2026-01-03 11:07:30,30.91,102,87,85.3,89.49,12,0.289,0,4.71,80.71,0,11.43,152.09
T00662,DIG,EXC001,EXCAVATOR,OP007,2026-01-14 11:30:00,2026-01-14 12:45:00,2026-01-14 11:34:56,2026-01-14 12:10:09,35.23,275,275,100.0,39.71,32,0.337,1,5.08,82.44,0,14.05,147.28
T00663,DIG,EXC002,EXCAVATOR,OP003,2026-01-12 15:45:00,2026-01-12 17:00:00,2026-01-12 16:07:22,2026-01-12 16:33:16,25.9,229,218,95.2,35.2,26,0.419,1,0.0,72.31,0,12.28,108.01
T00664,LIFT,EXC001,EXCAVATOR,OP006,2026-01-05 17:00:00,2026-01-05 18:40:00,2026-01-05 16:41:03,2026-01-05 16:51:56,10.9,48,41,85.4,67.98,5,0.055,0,6.25,79.41,0,4.78,51.07
T00665,LIFT,EXC001,EXCAVATOR,OP005,2026-01-01 11:00:00,2026-01-01 12:40:00,2026-01-01 11:02:37,2026-01-01 11:27:01,24.39,98,93,94.9,87.78,12,0.293,0,6.22,87.38,0,8.79,148.38
T00666,DIG,EXC002,EXCAVATOR,OP004,2026-01-24 14:15:00,2026-01-24 15:30:00,2026-01-24 14:08:29,2026-01-24 14:31:40,23.18,288,274,95.1,32.86,30,0.13,0,4.2,51.13,0,6.86,94.87
T00667,LOAD,LOD001,LOADER,OP003,2026-01-23 17:00:00,2026-01-23 18:20:00,2026-01-23 16:51:21,2026-01-23 17:12:53,21.54,136,122,89.7,44.36,16,0.242,1,4.64,70.07,0,12.32,85.68
T00668,DIG,EXC002,EXCAVATOR,OP003,2026-01-02 10:15:00,2026-01-02 11:30:00,2026-01-02 10:12:02,2026-01-02 10:41:29,29.46,357,357,100.0,28.63,42,0.273,0,2.34,70.52,0,9.42,132.84
T00669,DIG,EXC001,EXCAVATOR,OP007,2026-01-22 10:30:00,2026-01-22 11:45:00,2026-01-22 10:51:20,2026-01-22 11:14:02,22.71,190,190,100.0,43.23,23,0.49,0,6.68,56.26,0,6.14,103.35
T00670,GRADE,DOZ001,DOZER,OP007,2026-01-17 17:00:00,2026-01-17 19:00:00,2026-01-17 16:57:32,2026-01-17 19:25:31,147.99,796,756,95.0,84.0,91,0.555,1,6.91,71.46,0,13.0,812.15
T00671,DIG,EXC001,EXCAVATOR,OP004,2026-01-17 13:00:00,2026-01-17 14:15:00,2026-01-17 13:24:26,2026-01-17 13:48:15,23.81,120,120,100.0,37.72,14,0.279,1,3.58,66.64,0,15.01,64.75
T00672,LOAD,LOD001,LOADER,OP008,2026-01-13 17:15:00,2026-01-13 18:35:00,2026-01-13 17:25:52,2026-01-13 17:36:28,10.61,44,44,100.0,40.35,5,0.291,0,3.49,70.4,0,7.25,27.31
T00673,LOAD,LOD001,LOADER,OP005,2026-01-08 14:30:00,2026-01-08 15:50:00,2026-01-08 14:50:55,2026-01-08 15:31:58,41.05,247,247,100.0,52.19,32,0.809,0,6.88,78.48,0,13.21,211.95
T00674,LOAD,LOD001,LOADER,OP001,2026-01-18 10:15:00,2026-01-18 11:35:00,2026-01-18 09:54:47,2026-01-18 10:23:19,28.53,78,78,100.0,60.0,10,0.685,1,8.46,60.32,0,18.53,79.9
T00675,GRADE,DOZ001,DOZER,OP002,2026-01-24 12:15:00,2026-01-24 14:15:00,2026-01-24 12:14:10,2026-01-24 14:05:07,110.95,1004,1004,100.0,56.79,105,0.381,0,4.11,56.23,0,11.57,568.32
T00676,LIFT,EXC002,EXCAVATOR,OP005,2026-01-30 15:30:00,2026-01-30 17:10:00,2026-01-30 15:21:40,2026-01-30 16:00:38,38.96,134,127,94.8,80.69,17,0.521,0,2.72,90.78,0,16.41,221.94
T00677,LIFT,EXC001,EXCAVATOR,OP004,2026-01-28 08:30:00,2026-01-28 10:10:00,2026-01-28 08:07:55,2026-01-28 08:47:56,40.02,154,85,55.2,92.86,18,0.341,0,6.03,83.71,0,10.7,230.08
T00678,GRADE,DOZ001,DOZER,OP003,2026-01-11 07:00:00,2026-01-11 09:00:00,2026-01-11 06:55:15,2026-01-11 08:14:39,79.39,527,527,100.0,65.25,62,0.537,0,6.12,70.16,0,11.96,446.65
T00679,LIFT,EXC001,EXCAVATOR,OP006,2026-01-29 12:45:00,2026-01-29 14:25:00,2026-01-29 12:30:33,2026-01-29 12:48:37,18.07,97,92,94.8,78.97,11,0.389,0,3.54,87.42,0,3.31,129.3
T00680,LOAD,LOD001,LOADER,OP004,2026-01-04 08:15:00,2026-01-04 09:35:00,2026-01-04 08:30:49,2026-01-04 08:42:14,11.41,46,34,73.9,46.99,5,0.328,0,6.28,68.36,0,8.99,29.86
T00681,LOAD,LOD001,LOADER,OP004,2026-01-08 16:00:00,2026-01-08 17:20:00,2026-01-08 15:49:35,2026-01-08 16:18:26,28.85,131,131,100.0,56.69,16,0.722,1,1.23,80.11,0,13.73,125.18
T00682,GRADE,DOZ001,DOZER,OP008,2026-01-23 16:30:00,2026-01-23 18:30:00,2026-01-23 16:40:21,2026-01-23 17:45:49,65.46,526,342,65.0,59.7,57,0.3,0,4.76,81.36,0,7.17,397.01
T00683,GRADE,DOZ001,DOZER,OP003,2026-01-06 09:15:00,2026-01-06 11:15:00,2026-01-06 09:08:26,2026-01-06 09:43:56,35.49,216,216,100.0,51.76,23,0.205,1,1.86,63.08,0,15.65,114.76
T00684,DIG,EXC002,EXCAVATOR,OP007,2026-01-08 17:15:00,2026-01-08 18:30:00,2026-01-08 17:23:01,2026-01-08 17:48:14,25.22,289,289,100.0,33.91,31,0.108,0,5.17,57.88,0,7.7,107.97
T00685,GRADE,DOZ001,DOZER,OP006,2026-01-28 13:15:00,2026-01-28 15:15:00,2026-01-28 13:31:42,2026-01-28 16:26:32,174.83,1025,1025,100.0,70.49,138,0.828,1,5.08,61.33,0,12.69,962.89
T00686,DIG,EXC002,EXCAVATOR,OP006,2026-01-13 15:00:00,2026-01-13 16:15:00,2026-01-13 15:01:03,2026-01-13 15:36:10,35.12,613,613,100.0,27.87,67,0.254,0,2.13,78.58,0,4.0,210.84
T00687,GRADE,DOZ001,DOZER,OP004,2026-01-17 14:45:00,2026-01-17 16:45:00,2026-01-17 14:41:22,2026-01-17 15:10:52,29.49,230,218,94.8,58.34,24,0.154,0,7.25,56.13,0,7.53,136.11
T00688,DIG,EXC001,EXCAVATOR,OP005,2026-01-15 12:30:00,2026-01-15 13:45:00,2026-01-15 12:18:15,2026-01-15 12:45:04,26.81,372,353,94.9,28.79,41,0.314,0,0.18,71.1,0,7.33,125.78
T00689,GRADE,DOZ001,DOZER,OP001,2026-01-23 14:15:00,2026-01-23 16:15:00,2026-01-23 14:14:43,2026-01-23 17:03:30,168.8,1099,824,75.0,78.36,132,0.678,1,2.43,40.5,0,17.59,847.03
T00690,GRADE,DOZ001,DOZER,OP002,2026-01-06 15:15:00,2026-01-06 17:15:00,2026-01-06 15:41:53,2026-01-06 17:57:18,135.42,955,955,100.0,58.74,116,0.581,1,6.3,64.37,0,21.85,660.31
T00691,GRADE,DOZ001,DOZER,OP003,2026-01-15 15:15:00,2026-01-15 17:15:00,2026-01-15 15:05:59,2026-01-15 17:47:27,161.47,1081,1081,100.0,67.18,130,0.507,1,4.09,63.47,0,15.92,877.47
T00692,LOAD,LOD001,LOADER,OP002,2026-01-03 07:45:00,2026-01-03 09:05:00,2026-01-03 07:41:23,2026-01-03 08:08:34,27.18,202,202,100.0,42.76,24,0.536,0,2.97,60.37,0,10.08,119.82
T00693,GRADE,DOZ001,DOZER,OP007,2026-01-18 12:00:00,2026-01-18 14:00:00,2026-01-18 12:09:48,2026-01-18 13:06:02,56.23,499,274,54.9,60.05,54,0.193,0,3.48,62.97,0,4.88,341.76
T00694,LIFT,EXC001,EXCAVATOR,OP003,2026-01-06 17:00:00,2026-01-06 18:40:00,2026-01-06 16:54:39,2026-01-06 17:17:33,22.89,127,127,100.0,68.94,14,0.137,0,2.72,92.35,0,6.8,151.66
T00695,GRADE,DOZ001,DOZER,OP003,2026-01-04 08:15:00,2026-01-04 10:15:00,2026-01-04 08:20:59,2026-01-04 09:01:49,40.84,157,141,89.8,80.74,19,0.654,1,4.45,61.02,0,14.57,161.53
